course_id,course_year,student_id,past_scores,score_type,score_item,region,imd_band
CCC,2014B,634512,96.0-89.0-89.0-90.0-90.0-92.0-98.0-96.0,predict_score_past,92.0,North Western Region,0
CCC,2014B,634512,96.0-89.0-89.0-90.0-90.0-92.0-98.0-96.0,predict_score_past_1,95.0,North Western Region,0
CCC,2014B,634512,96.0-89.0-89.0-90.0-90.0-92.0-98.0-96.0,predict_score_past_2,92.0,North Western Region,0
CCC,2014B,634512,96.0-89.0-89.0-90.0-90.0-92.0-98.0-96.0,predict_score_past_3,92.0,North Western Region,0
CCC,2014B,634512,96.0-89.0-89.0-90.0-90.0-92.0-98.0-96.0,predict_score_past_4,92.0,North Western Region,0
CCC,2014B,634512,96.0-89.0-89.0-90.0-90.0-92.0-98.0-96.0,predict_score_past_5,92.0,North Western Region,0
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,label_score,94.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_both,80.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_persona,75.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_past,80.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_past_1,85.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_past_2,75.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_past_3,75.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_past_4,75.0,North Western Region,70
CCC,2014B,634589,82.0-41.0-72.0-78.0-70.0-100.0-77.0-87.0,predict_score_past_5,75.0,North Western Region,70
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,label_score,98.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_both,90.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_persona,75.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_past,90.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_past_1,92.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_past_2,88.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_past_3,90.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_past_4,90.0,North Region,nan
CCC,2014B,634618,94.0-80.0-92.0-91.0-100.0-86.0-90.0-91.0,predict_score_past_5,95.0,North Region,nan
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,label_score,82.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_both,92.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_persona,75.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_past,90.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_past_1,95.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_past_2,90.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_past_3,90.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_past_4,92.0,Wales,0
CCC,2014B,634816,96.0-86.0-89.0-94.0-60.0-93.0-85.0-98.0,predict_score_past_5,90.0,Wales,0
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,label_score,48.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_both,85.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_persona,75.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_past,85.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_past_1,85.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_past_2,90.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_past_3,85.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_past_4,85.0,West Midlands Region,40
CCC,2014B,634862,88.0-91.0-79.0-86.0-90.0-93.0-59.0,predict_score_past_5,85.0,West Midlands Region,40
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,label_score,70.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_both,80.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_persona,75.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_past,80.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_past_1,85.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_past_2,80.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_past_3,75.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_past_4,80.0,Wales,60
CCC,2014B,634878,86.0-67.0-60.0-90.0-81.0-71.0,predict_score_past_5,80.0,Wales,60
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,label_score,82.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_both,92.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_persona,75.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_past,92.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_past_1,95.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_past_2,95.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_past_3,95.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_past_4,95.0,East Midlands Region,90
CCC,2014B,635043,100.0-90.0-93.0-95.0-80.0-94.0-92.0-87.0,predict_score_past_5,95.0,East Midlands Region,90
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,label_score,42.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_both,75.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_persona,75.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_past,70.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_past_1,80.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_past_2,80.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_past_3,75.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_past_4,75.0,Ireland,50
CCC,2014B,635109,76.0-81.0-70.0-59.0-40.0-74.0-77.0-48.0,predict_score_past_5,70.0,Ireland,50
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,label_score,98.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_both,95.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_persona,75.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_past,95.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_past_1,90.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_past_2,95.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_past_3,95.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_past_4,95.0,South Region,80
CCC,2014B,917586,92.0-98.0-92.0-100.0-90.0-100.0-84.0-96.0,predict_score_past_5,95.0,South Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,label_score,42.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_both,75.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_persona,75.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_past,75.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_past_1,75.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_past_2,85.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_past_3,80.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_past_4,80.0,London Region,80
CCC,2014B,949548,72.0-94.0-63.0-80.0-70.0-83.0-46.0-52.0,predict_score_past_5,75.0,London Region,80
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,label_score,72.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_both,78.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_persona,75.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_past,78.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_past_1,85.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_past_2,88.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_past_3,85.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_past_4,80.0,South West Region,90
CCC,2014B,984619,82.0-90.0-76.0-74.0-80.0-70.0-71.0-76.0,predict_score_past_5,80.0,South West Region,90
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,label_score,58.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_both,75.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_persona,75.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_past,75.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_past_1,92.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_past_2,80.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_past_3,75.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_past_4,75.0,Scotland,40
CCC,2014B,1038161,94.0-42.0-62.0-70.0-89.0-65.0-43.0,predict_score_past_5,80.0,Scotland,40
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,label_score,58.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_both,85.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_persona,75.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_past,90.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_past_1,95.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_past_2,95.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_past_3,98.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_past_4,90.0,East Midlands Region,80
CCC,2014B,1073766,100.0-97.0-95.0-55.0-70.0-100.0-90.0,predict_score_past_5,90.0,East Midlands Region,80
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,label_score,48.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_both,85.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_persona,75.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_past,85.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_past_1,95.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_past_2,95.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_past_3,85.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_past_4,85.0,South Region,90
CCC,2014B,1095916,96.0-98.0-49.0-80.0-85.0-77.0-70.0,predict_score_past_5,90.0,South Region,90
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,label_score,98.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_both,95.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_persona,75.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_past,95.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_past_1,92.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_past_2,95.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_past_3,95.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_past_4,95.0,Scotland,80
CCC,2014B,1187586,94.0-98.0-97.0-90.0-90.0-100.0-90.0-96.0,predict_score_past_5,95.0,Scotland,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,label_score,86.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_both,92.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_persona,75.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_past,92.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_past_1,92.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_past_2,92.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_past_3,90.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_past_4,90.0,South Region,80
CCC,2014B,1311171,94.0-89.0-87.0-89.0-70.0-100.0-90.0-96.0,predict_score_past_5,85.0,South Region,80
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,label_score,96.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_both,90.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_persona,75.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_past,90.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_past_1,92.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_past_2,95.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_past_3,90.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_past_4,85.0,North Region,nan
CCC,2014B,1416784,94.0-96.0-76.0-81.0-100.0-95.0-73.0-89.0,predict_score_past_5,90.0,North Region,nan
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,label_score,94.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_both,95.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_persona,75.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_past,95.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_past_1,95.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_past_2,95.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_past_3,95.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_past_4,95.0,East Anglian Region,30
CCC,2014B,1440467,98.0-94.0-92.0-91.0-100.0-98.0-94.0-100.0,predict_score_past_5,95.0,East Anglian Region,30
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,label_score,74.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_both,75.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_persona,75.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_past,75.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_past_1,90.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_past_2,85.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_past_3,80.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_past_4,70.0,Scotland,70
CCC,2014B,1442991,94.0-56.0-66.0-50.0-65.0-88.0-70.0,predict_score_past_5,70.0,Scotland,70
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,label_score,70.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_both,90.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_persona,75.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_past,92.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_past_1,90.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_past_2,90.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_past_3,90.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_past_4,90.0,South Region,90
CCC,2014B,1474869,92.0-91.0-87.0-90.0-100.0-94.0-92.0-89.0,predict_score_past_5,92.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,label_score,76.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_both,85.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_persona,85.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_past,85.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_past_1,90.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_past_2,85.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_past_3,85.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_past_4,85.0,South Region,90
CCC,2014B,1534494,90.0-80.0-83.0-69.0-65.0,predict_score_past_5,85.0,South Region,90
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,label_score,54.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_both,80.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_persona,75.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_past,85.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_past_1,90.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_past_2,92.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_past_3,90.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_past_4,88.0,Yorkshire Region,70
CCC,2014B,1632487,94.0-91.0-84.0-74.0-80.0-69.0-69.0-78.0,predict_score_past_5,85.0,Yorkshire Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,label_score,44.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_both,70.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_persona,75.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_past,65.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_past_1,80.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_past_2,80.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_past_3,75.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_past_4,70.0,West Midlands Region,70
CCC,2014B,1671811,78.0-82.0-52.0-42.0-70.0-74.0-64.0-35.0,predict_score_past_5,70.0,West Midlands Region,70
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,label_score,80.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_both,92.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_persona,75.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_past,90.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_past_1,92.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_past_2,85.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_past_3,90.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_past_4,85.0,Scotland,40
CCC,2014B,1678800,94.0-76.0-95.0-65.0-90.0-94.0-90.0-96.0,predict_score_past_5,85.0,Scotland,40
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,label_score,34.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_both,70.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_persona,70.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_past,65.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_past_1,80.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_past_2,70.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_past_3,80.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_past_4,75.0,North Region,nan
CCC,2014B,1739026,76.0-27.0-83.0-66.0-60.0-39.0-56.0-74.0,predict_score_past_5,70.0,North Region,nan
CCC,2014B,1753458,98.0-97.0-100.0-96.0-90.0-100.0-100.0-100.0,label_score,96.0,North Region,nan
CCC,2014B,1753458,98.0-97.0-100.0-96.0-90.0-100.0-100.0-100.0,predict_score_both,95.0,North Region,nan
CCC,2014B,1753458,98.0-97.0-100.0-96.0-90.0-100.0-100.0-100.0,predict_score_persona,75.0,North Region,nan
CCC,2014B,1753458,98.0-97.0-100.0-96.0-90.0-100.0-100.0-100.0,predict_score_past,95.0,North Region,nan
CCC,2014B,1753458,98.0-97.0-100.0-96.0-90.0-100.0-100.0-100.0,predict_score_past_1,95.0,North Region,nan
